Date,COGS_margin,Year,Covid_Decay_Shock,Revenue_lag1,Revenue_lag7,Revenue_lag14,Revenue_lag30,Revenue_lag365,Revenue_roll_mean7,Revenue_roll_std7,Revenue_roll_max7,Revenue_roll_min7,Revenue_roll_mean14,Revenue_roll_std14,Revenue_roll_max14,Revenue_roll_min14,Revenue_roll_mean30,Revenue_roll_std30,Revenue_roll_max30,Revenue_roll_min30,Revenue_roll_mean90,Revenue_roll_std90,Revenue_roll_max90,Revenue_roll_min90,Revenue_ratio_7_30,Revenue_ratio_14_90,DayOfWeek,DayOfMonth,DayOfYear,WeekOfYear,Month,Is_Weekend,Is_MonthEnd,Is_MonthStart,Is_QuarterEnd,DOW_sin,DOW_cos,Month_sin,Month_cos,DOY_sin,DOY_cos,DOM_sin,DOM_cos,Fourier_sin_1,Fourier_cos_1,Fourier_sin_2,Fourier_cos_2,Fourier_sin_3,Fourier_cos_3,Time_idx,Revenue_diff1,Revenue_diff7,Revenue_yoy_growth,Revenue_mom_growth,Revenue_vs_roll30,Lag1_x_Covid,RollMean30_x_Covid,Weekend_x_Month_sin,Weekend_x_Month_cos
2022-04-01,-74505.15867652895,4118.207718945697,23739.423576802074,1600401.9614618942,-101116.03208714281,6114.052886795573,-29600.877928580205,579286.6422263182,-37290.44226863264,-35533.43491284939,-79921.6618575801,21196.98833622047,-21264.870357453867,-8576.012537711624,-12726.307743972571,76598.62130709641,-26136.30555284238,11911.86058141438,15988.69700145039,4242.90838478129,-4568.590923086425,2792.309545470217,-10013.819219799085,28083.939555699915,-87002.5805305681,-39101.18524074219,-40154.36468495923,-115955.66396132717,4512.645682920749,1942.1787509952196,26.446713928653097,-1767.443126398029,1772.3238200890294,984.7953450447038,1929.075247277357,-53093.03029847155,-25121.767403652506,-2852.7539637961595,7890.796002003906,612134.6350389246,2689.3141396196143,65561.98447538892,463950.39476134744,160234.4604237749,3558.7829397294413,-12924.901130593786,32429.16564448866,88509.43060760527,-10006.72316559694,-20869.879281513677,40738.6386433413,-93140.74322317578,-3629.9140884786366,-46118.46986656072,224950.34316602093,-8388.25750288915,7598.891190011329,392.6386870185754,-1317.5252011525613
2022-04-02,-71761.75649006062,6096.992678065191,27590.28530324492,1603341.892648759,-16420.07769111274,15975.784586224026,22249.00006306319,530453.0415558943,-43119.53110081351,-21024.744868022433,-64881.26150129195,18797.31408874585,-23888.5664965298,-11933.063956438327,-7842.5477419582585,58786.46117260493,-46087.91080198363,33702.2329282524,11876.197015981372,6524.572600463931,1472.6818291277182,12482.138613691386,-11275.877862206267,19841.673438146317,-127467.41334962932,-24268.46409073015,-35691.49641698641,-175254.61938853172,4939.876932408539,1996.0995873862503,103.93134186349069,1071.965100942993,1738.6471526726073,428.87643710054147,1909.912580267464,-51644.19630352572,362.98186472457064,-3876.5262093301426,9154.592157571522,655095.5586212053,6721.377543375229,53789.89153781645,149165.35804061228,170229.14337797218,5515.369442848949,-16966.510826356156,52710.15918481428,95824.60353933524,-1886.595376357831,-15113.64177504758,-31122.943527544106,-33046.94610477802,13403.429856864206,-42271.557515422115,157864.98454038042,-3136.7309471959197,7774.029358116848,276.12504814592603,203.06262582718955
2022-04-03,-73661.37146293378,3204.267676242504,21090.487821113486,1481010.1964811417,61954.895167422976,5425.633647002862,32936.515619286896,264572.880574454,-64861.95370549579,-39542.70523508123,-61145.23396994623,-79258.04763259331,-36466.086673201804,-12813.726050522535,-18835.64388006427,63259.07397435929,-34735.02039035629,27218.047222200446,-1772.289756509369,-3893.689349137856,-3356.1457115425856,18030.018877753013,-8243.109339415898,21642.83370327041,-327216.06851638516,-53220.06351901365,-31990.995151536856,-215016.32377932046,5619.521848425104,1558.5093925981657,103.93134186349069,1060.812425314331,1818.240252988531,-1.6857654293892566,1854.6928653224302,-64084.29405325072,13080.891659653595,-3002.4510205183833,9335.821570440634,645030.9941689051,11408.301678194302,3153.778125129793,122174.96224943508,171282.39128859207,5523.315690977129,-11963.03887139774,95837.86678677774,96133.8086858392,-3153.5585681851794,-30715.082388678602,-44181.48546584553,-122010.05604982733,-38264.62290604593,-46972.27363138223,75541.44830875249,-6285.50866407346,-358.9847850516828,364.4317128097589,46.84075218982912
2022-04-04,-91905.24689585698,2769.3370632854276,16283.58603642561,491701.0163455817,29186.144303338562,29397.984804666634,29974.605817797405,5896.344821201201,-103086.28205353963,-6871.888351458292,-70496.98841607885,-84816.23418446523,-40979.787914838416,-12789.652693653821,-11276.71239484071,16433.791154883824,-42005.26180176016,21676.513872627733,-17122.590340179275,-20287.665865480885,-10526.901321990219,18659.9424648023,-7938.311784174404,5842.526070252306,-396295.4275596081,-40412.92849762125,32816.72396488096,-450483.73271181993,4718.889470127526,-1551.1486991881086,703.6378141621493,-500.92198370577444,1981.7623055692516,-75.24158962095217,1225.6037020766285,-41647.53529732002,19356.53833145355,-2476.79530903098,-2537.8464744545413,144196.68616379387,12275.688353880101,-358709.59105432616,-242001.63692744338,22878.221359743962,6626.359435032372,-21936.117582659284,38426.043066734535,29173.300636272208,-6642.781749646431,-29665.56578884764,-21389.57358272124,-42008.94566569421,-95329.77955399272,2589.516698407977,-63897.73187504211,-4057.7500510443656,-7071.5894735612865,466.31959604098176,1011.1084839057264
2022-04-05,-19703.21785816172,3413.0869311789083,18891.242012880255,-626064.501368014,78455.55265799203,45996.93286323697,20489.312447832075,4488.716607435579,-54453.853627022414,54241.26748121148,-44921.12961156942,-21481.014210711633,-28996.573411331614,-4110.156234145994,-7514.377023549848,-7526.479910533615,-19506.328265422177,30357.39196874987,2023.342690887106,2132.379878211931,-8371.143542551621,41120.772764198904,-3274.893237441068,3288.4312996095487,-109926.25755584828,-20296.857652622835,21128.961331318795,-198859.68964093184,3228.2378649684756,2480.058631235328,177.13023789886557,-378.05371361297057,1932.8206456692744,-181.8463855434852,1221.137106690659,19466.109325280384,19568.138898674195,-2188.8807432868775,4508.443631286018,-25768.417859588262,12003.962399661952,-126078.45748800077,-56120.30455617489,-12384.121072413125,4509.9209152632775,-7693.829960961353,39649.363557238976,-2147.435237009965,-4677.516933691003,-23697.419829606453,222083.52223755955,9844.009623482745,-103249.2416150092,749.9468620794212,65263.522154558006,10125.817620395119,2486.116677147215,42.95052823116089,-236.99834211200573
2022-04-06,-23497.944645425418,-95.85177285854346,15515.841986796722,-301655.7896156217,353071.2600139636,13503.503045489013,2683.3319418561127,-113717.58582614134,-45802.83708392788,39197.11577516259,-62402.597940949156,-39905.94582763496,-29546.978057417255,-12469.533116937819,-5384.687506767084,-24010.332480751877,-36941.05212722069,26203.65271710699,-10561.440779507673,-5290.790074603188,-13123.080115928062,26232.125014571546,-3925.143816118834,1019.4214287870325,-114576.85495537316,-31953.115120993643,23031.35587593622,-198292.90816932154,4909.424958351698,3477.127015988951,1035.0101361731047,-384.8460319570868,2285.8692160288906,-181.8463855434852,1321.8177830986542,66118.39746115015,18876.01253147068,-2147.3128540013877,6050.921164098268,53351.73868062308,17436.703746199462,-199896.4487362667,-61953.49585752963,18401.992023583218,6269.151697104803,-16799.76159532187,11165.69444856401,-17677.8460176535,-372.075323730856,-26516.131389977207,-26784.611997231914,-2183.510901146881,19381.42679891082,-10262.759411414389,17182.588750430717,-7532.570026326296,39.0174803503142,-11.52162436751047,2622.469822727161
2022-04-07,-57696.706680041665,1140.0452626715398,14192.827679124222,-336292.38720666233,279635.86892674246,20289.35780874767,-27637.507561520695,-218355.16649832227,-50536.07111281379,-53031.6091142615,-18949.12827498001,-45962.13693068283,-30193.60654545838,-11933.462721047785,-9223.436377463564,-15756.570148153434,-48620.20201011757,23732.557130095796,-5723.8302787881175,-7118.638367941301,-11007.90724589249,22307.669636398743,-2517.5931638878883,-766.7685758236158,-42097.36589760521,-40679.75711688763,6513.447261214826,-150436.1682496057,933.4300363837592,2319.5331830790265,122.77440026936976,-378.05371361297057,2288.3750026960465,-133.68366353223578,1296.2514739064773,3737.7048460836468,-41137.89609542642,-2182.7302662297934,1632.68069256487,43901.296911692305,10947.830703898448,-203711.1263769418,-64809.38062366945,12303.600168102543,4773.356765214115,-14165.040137293801,5667.368267340948,-22476.06933794049,-10989.934686764665,-22939.49789663312,-11066.188459882338,-18310.532839673728,15498.341406416836,-19398.063883068484,26293.17543409743,-3231.328437169469,-3809.3777824876065,-101.24524599704102,1438.0422148666403
2022-04-08,-30719.172565889112,1784.773746956196,20764.38820028914,-662093.4349903829,204620.0988659819,42317.8548976006,-33903.71819705199,-103800.26521307227,-42413.9298469544,-44962.310488731746,-10373.207006905388,-34870.85709132752,-10579.021725659239,-3203.8578356640287,-8990.470390657723,-9043.975600681964,-28997.01387190785,26048.690100789245,3121.0389048031875,590.0944519913473,-9565.592422754267,23949.226670016273,-2047.1025444867764,-105.1447002613645,20843.687293226656,-24772.824242606093,-38214.0803889189,-108910.71938664025,2893.773313451754,1128.598855064733,110.54616203834853,-1054.6781123070866,2211.4450710554215,-125.34133549210571,1309.784138012343,-29040.230151597054,-37750.97728662433,-2104.0134277680113,2024.0599863184368,63624.073162243774,9548.732342160227,-156996.00747560884,-47389.40374087678,15764.936101031723,3411.4847713070885,-12404.45294084795,6386.290424908599,-22382.053202652874,-12556.964336785139,-12120.995940388791,-6447.181275012228,-3437.5471128613344,-59966.27961772076,-4702.183478513826,64124.56486495261,10436.485741573519,2551.068597354771,-126.73690099735774,208.80107499437662
2022-04-09,-21431.850970289586,361.77779925503916,17123.202930712934,-480504.70845088887,228098.2950189011,39939.90788845248,3850.081806472944,-88901.26194903755,3521.1895847644855,-16203.526429638454,-10453.307958044046,-32703.047408368235,-16427.464945821404,-4365.584021493176,-5338.68621405864,-6489.1451499909535,-10936.977008526446,41161.62811625181,2693.479289367994,1761.9804153117084,-7714.878232933986,20733.583539645748,-1067.1601087061804,1610.2559890455482,31359.44600193532,-10788.014333457573,-33774.78793989499,-73777.70504825217,2296.968221467581,2289.0196676406854,98.62642723426012,767.6978703767346,2362.535148356545,-67.40663258741158,1334.4437024989763,-34113.61962556599,-10709.095885813238,-2511.782961217207,1892.064681992945,72464.69947674692,12467.615616052593,-125000.52853667267,-44127.952714545434,16957.156440560288,6549.60106143809,-11477.668485763861,7858.865879645635,-22271.77940541351,-12858.789781064419,-5537.641854744383,8206.165118758621,7547.821540513432,29836.48817602383,-8127.327015495361,57627.48106069303,10701.543602798927,1197.8749500802646,807.5917087009517,-2943.592131562481
2022-04-10,-14454.393023480858,6982.816400219618,14900.551573915005,-87091.80762417844,193549.3521878983,40137.754549404366,283.37339357270434,-116479.2361245694,17860.197814684725,-11572.048346990134,3368.485188661827,-46178.14658265981,-21594.104448794133,-15368.257779584956,-14436.484996139754,-5160.292094924642,-25478.895125120536,35240.13963856762,1951.9399789639656,-727.4107382700995,-2331.475760762701,14390.418567761964,-2580.2250033763135,3339.283470171312,57252.59425885975,-18301.204506462247,-24515.112131764086,-19797.33663440597,717.6515526208873,1467.7216066341994,98.62642723426012,721.4431248933362,2459.0366703969203,-133.68366353223578,1417.5157797188433,-29318.830039385808,21512.951952927928,-1726.3310042294424,1657.989572383211,77163.73267768606,12800.599028664037,-121285.06734449473,-41405.01533883558,15232.855558334506,5707.400323644672,-10552.236605994945,3888.569489360811,-15144.275046379153,-14565.015978719746,-13005.068370918198,-9865.50268624903,5526.719831997864,22414.597935719008,-6898.16242321133,-36572.5583748553,8003.473572451811,2433.105074576046,1060.2428288844308,1253.2747939935016
2022-04-11,-22708.70434379868,8032.58020290201,12166.148706249498,-37308.47668957697,-158680.70904745255,60025.749947484044,1192.1389264155189,-104773.66713311388,7929.206249509908,7630.871821063842,16652.392812249596,-33977.28937769385,-18757.252295061462,-6944.528890485129,-6524.629464031819,-8280.935188640038,-21088.686944916015,33227.15648643438,4087.178082266658,-4198.848304055892,-2130.3285162577113,20474.86403931353,-1508.5214250140148,2980.7659823739896,66690.94297690706,11222.006800945284,37155.26213774703,22915.094861002046,1298.553937876468,4098.064688827033,75.84204351124457,-411.1283314979783,2288.931374770308,-133.68366353223578,1429.5515677462581,-15043.729666146257,26963.63280861822,-2020.7874255572492,2054.7307365745546,103727.74334768596,10868.007963982971,-70662.39109402712,-8527.307025632705,31978.150551262916,5173.788256676364,-4275.553317097381,5520.087144708084,-10896.553953096118,-10993.619676050375,1870.4921492825772,16859.985332466815,27444.324357497375,15830.046545074449,6106.291065986523,-25761.884495457994,7780.111040784581,5038.590211459089,524.1453823969398,1583.5246789299301
2022-04-12,-18213.017905417444,9256.043883864228,14830.208787902173,152026.8730139071,-100425.11193375525,78729.68500735157,-24687.239720689788,-92511.41069519242,21174.71630308689,7645.102497140229,107.33443125753462,-25935.00811640122,-19322.440734656717,-15080.501905940911,-7898.506238352837,-8321.55537955793,-21080.95063155823,27948.319000803673,4026.5942252232835,-3116.4910525729397,-2239.8388776354295,18670.690206877654,-3173.2603076552386,488.0785031391182,53754.478692022996,14570.466953826472,25281.813888918212,20278.024644782447,5463.879330537346,5635.262146556147,71.57043210719472,-493.324057326211,2139.100018544297,-133.68366353223578,1431.4228830804775,26577.554729811112,19661.445848386735,-2986.52040662584,3266.1872618374714,87296.40445124492,8944.37477941644,-18999.353582009426,-31733.97683420627,24237.96126196248,4475.004755521785,-6705.347101557822,-822.2835538115055,-8449.38915781002,-10344.570794368676,7284.990770634379,-9652.638161593533,6185.948056342442,31582.927463118514,-9670.061651710654,-36624.24798677486,1778.6195916235242,1731.298556316634,477.8029924165619,1815.7190099995994
2022-04-13,-9936.24865058384,10849.128028861305,13395.616004665757,167849.7713024799,-100435.93731865153,296638.94414512237,-18986.21262634736,-45510.78509001988,11560.5892273728,9299.718706163554,7658.306846930542,-40746.82717632071,-18234.868723837153,-14135.033471009883,-8459.47139570145,-24051.45936705126,-21130.592559484587,29352.921850090963,3790.4383229966543,-4772.3500358455585,-4831.099106370884,19870.841135708346,-2275.3854025454348,1104.8617449954145,55116.78861047304,24860.920516122165,31772.802322448388,18736.285951865844,3894.0836870159633,6269.730239567845,925.334305313842,-500.92198370577444,2310.387512860036,-133.68366353223578,1449.38347043038,102469.4867957216,16000.627830132273,-2717.850428838854,5585.952534273989,89400.65228196829,12598.458622020065,-595.4536853863299,-41841.8957770257,28895.021763141325,5225.315760699806,-17989.429902124815,-51.49821263528656,-9421.384108591337,-10626.882893394799,4615.513957722426,10853.805679579062,-25713.01549529857,17854.503994469636,-11507.933493737335,-29521.691456777124,-1823.0033648254002,-352.46874029718464,481.84833628956625,208.10102248033394
2022-04-14,-22101.207724336968,274.76025519038933,13773.93281884622,333566.58021997265,-219012.70615142188,300972.28438675555,-22232.96633391981,-99567.49114268685,6309.350887490297,12175.38033440737,6829.661859820152,-42136.454445078125,9928.389735247367,-3242.984748342934,6176.456128947883,-19552.897820138794,-22280.158753060834,29467.49043427644,613.8474633648857,-4323.10780628328,-3711.9222935166404,14807.399981663075,-2149.3424911631964,3888.4220203931245,33832.93504902243,13619.340052781208,12928.211272666496,20490.40236384191,2007.062061930196,7246.15241831376,25.050573172403926,-590.8111571612802,2321.40268209329,-133.68366353223578,1449.034918112698,21347.314133461303,-22969.065403293327,-2911.8305381604932,3433.2983555134183,97842.01630839123,7488.659587732155,36233.16218413679,-55460.298808337684,40433.25370410898,4110.741068685628,-26034.347295166386,4332.978336925897,8571.585571529018,-14124.841282602054,6809.963111796464,-9946.755172899022,-41563.48883213379,20423.725518735922,-14328.420516217579,-26417.199255272968,-1645.4586890347744,2342.65533656885,764.1049885648663,1024.3734347588875
2022-04-15,1914.7341497351058,1582.9548941164478,16802.858138517644,285694.42077966564,-173093.17620660472,213082.52041908028,-22678.785972126723,-57639.68804975063,18483.35366104517,-5922.453221101918,-55.22510488448734,66970.35117926226,20867.906837716946,2530.426860181524,4031.566258121593,-15135.834955052573,-19302.077584030147,32239.94984431003,1091.774394816901,4386.426136646357,-3728.6464550250003,15054.026271041424,-602.9365858461593,2746.02011308709,61028.13618304061,10397.143467647726,-42025.636595328746,11080.847209713826,6853.28363077979,3352.0030887289186,87.10716158450357,-1827.4257771026805,2031.4098821582788,88.87120930012219,1409.044435215403,-40531.18829757982,-25089.1848787067,-2804.4234279999937,2430.4497230794245,91950.41152542259,9976.041618904812,45295.27310939459,-91662.37925755559,36756.874892268665,3213.6149372651225,-12078.556174220435,7367.483584040998,5874.956020204064,-13292.043044949387,15812.397381884366,-440.22867289064425,14350.221619375185,-17659.535970086185,-19038.1341811313,-36531.90586530148,2662.481550584692,1827.2995205967309,524.0794371367411,105.7916214068589
2022-04-16,9679.6945188547,471.4503060145578,12996.1592789912,372590.77612016106,-76216.99680481534,221943.19933242642,28087.57575018244,-88124.71376718479,37244.43151590253,23755.847200631644,11523.434573102315,86310.99990641177,9395.965629432501,-9903.794846466666,1857.9594219372468,-18561.826374045973,-42698.015767188306,28170.40663957934,-753.4250268337073,-2004.804048995353,-5743.502107188882,14984.091327319336,183.97565868103862,-930.2911092403265,51270.936520770534,6676.03726252782,-40537.33013100771,19957.53269105032,4283.0028067934745,3836.9818397227305,63.94283148230862,1149.6835862486143,2253.351992274009,-133.68366353223578,1418.4716242692793,-48066.79354791483,-4086.1909337453526,-2517.4817236362182,2325.0928222256857,80960.86112152971,13583.569973601196,62024.42647788895,-59143.81630203448,22746.552153112065,6077.292898188873,-11629.754965189293,7493.275113016642,5937.900142908845,-16120.16685862535,-11383.877070235296,15690.504565287249,50759.83399977625,7834.063071110845,-17556.60211753408,-47508.10709295022,-6996.466734969699,-7379.681593122958,2925.538140587888,102.25066298725983
2022-04-17,12749.090782210063,336.82630859712145,13400.88510069405,364435.6128225378,-74730.57533669137,159620.73401408186,-46448.371236965264,-93625.79635206916,-57706.201964502376,16137.137242344115,-12249.680579606775,66586.35881264858,13979.48548037296,-4828.648580712821,243.7367921673258,-17897.10879981974,-41116.54084262557,22006.10270380942,-3783.4573344228556,-4277.852594368197,-5802.328029169639,12451.274632272678,-5233.111236211431,-4454.205145249488,42699.677476021985,9583.079811585132,-17832.54158202436,22954.82712487503,-2031.4890586772617,4496.5802312425885,133.2145226959599,1195.9383317320128,2486.4708337992133,-67.40663258741158,1428.3383387400145,-47962.64951228758,17351.858057362646,-2251.406760604581,1703.5980320319065,61691.12451243024,12707.238955689783,87077.27363904787,-51309.79745502623,17514.749863045985,6099.09903612945,-16469.263762644812,7436.313610215998,4148.9118262852835,-19905.5001761603,-22623.058154595084,13522.723600702117,-23556.437387165242,10092.62389025847,-29133.526956380978,-61618.90569368428,-7501.382625793267,-9048.685159346896,2517.761320570885,-467.2721405811103
2022-04-18,51479.65204973245,1575.1455659704684,8722.940908613073,208284.88478511825,-13094.013902270885,-209611.17163084666,-55967.19194200331,-48227.71144122548,-82710.0271529466,-7655.548776404779,-13330.49881940242,52292.860070589326,11441.891645161651,-7447.931841174432,-6895.377630627245,-17541.9959421588,-53331.06676271769,9873.379390395081,-10113.373902713502,-22906.793468581673,-5000.633766006331,8630.688699972488,-4338.197416403942,-12114.3059768973,-14636.67411146644,11849.916959980339,28851.277137744662,11189.235819292855,-1.880727035111434,3030.513510706378,133.2145226959599,-525.9909905746126,2291.3661468335567,-133.68366353223578,1421.1076528637216,-37803.49520095336,24345.196993354984,-2310.1994115521993,1543.067885564129,72505.72300101706,14029.565325265674,94764.16465959852,-35555.91878776708,14346.58421149274,7376.730917567961,-14538.459344489507,5326.053989005592,1526.8437477665484,-16537.84255634527,-34080.98704192921,-20609.396939576094,-8732.771440620534,9087.729208727089,9135.045081162856,-27719.142538835087,-19311.901269023816,-4031.5406972931714,-79.65537083298716,842.4337960524563
2022-04-19,50925.87268451525,1216.914857133929,11794.854063208866,-4455.216155026501,70674.43390137293,-64723.32384387498,-38554.64596592805,-34560.935948906306,-74443.22929767784,7403.590770118532,-11331.97965613945,67668.391052078,18409.60832751298,-7845.671046459628,-6457.8583814550875,-10140.13650447804,-40703.10575903177,11293.732649417092,-4777.052220667585,-6266.669352638415,-7524.646745294617,10084.186601315998,-3933.3473995325376,-4736.500790560343,12664.634921467808,20488.372240220873,19388.571415198472,17240.826170880307,655.9642318571683,5300.531013783433,160.27051782302527,-403.12272048180876,2281.4126556226192,-133.68366353223578,1396.1144330521577,32213.599196667572,18225.3790271526,-2325.972989758605,2244.2363708905723,87142.71593717502,13973.201094383658,53223.257800248946,-19908.199247294382,20272.802678931504,6501.4964000525215,-15482.410658769368,6705.529121322483,1881.3573090037694,-12451.955678472277,-23976.811076923706,-20346.897732602738,21292.107185582707,13918.36950431746,14403.895501249955,-20035.58004507646,9675.399219562825,2940.6911476358187,-4.038053252616777,586.4066093984677
2022-04-20,27835.138949380926,-405.7308866649379,11330.629203614662,224636.68210330314,199817.24995027785,-94938.03037550059,-30994.036706872732,-61601.7505318409,-68205.57274935333,5666.291538150616,-12465.182457194398,72895.01664460059,18528.88836946812,-6719.048589260546,-7880.425660423931,-19560.48890643096,-45286.94668776109,10496.752063227228,-12791.660637701969,-7598.841648916669,-6663.020402295976,7128.4233059225335,-4383.612991070047,-6783.826599662648,6036.710001211035,17265.650385659155,22095.12824839871,13602.786538974487,2888.5772923695677,6682.564690581779,1035.0101361731047,-532.7833108260775,2387.7962732523383,-133.68366353223578,1433.618559555202,128741.84766180711,15211.549334493413,-2324.4579335668523,3537.715196976753,87755.68088206483,15854.437389280012,70132.77662928359,-52531.35150551075,17990.23025966136,9661.905981928987,-15848.635239119723,4206.907933824303,4110.402604667099,12400.297585687329,-27983.82716996994,-9080.255288843531,13312.702975088403,20871.261806275408,-36228.333832214994,-29028.90927262411,-10625.509039901804,-1584.0717154655472,90.82213739455744,1484.207428903515
2022-04-21,-9620.657440989633,-630.0811329759935,9710.775542455267,272958.165671102,78832.59797300395,-225176.90070549428,-62437.41320277423,-99204.85974901669,-81767.64530375031,-6504.085919796637,-20543.439296384568,55591.49934507288,-5712.771096549339,-15912.56409527155,-9190.547588333811,-16359.935814679653,-59738.7656541824,6487.24224228809,-10441.977173299874,-27169.74234961914,-7771.284606533453,-1037.4849078553132,-2761.4172714650185,-9952.418213966708,-9457.342442571993,-15838.883053123109,17477.884432067123,14167.482600977204,703.9047008110234,4809.78612361601,136.12254478791561,-532.7833108260775,2387.7962732523383,-133.68366353223578,1408.521127986165,11506.231053225405,-36853.486181526634,-1718.246898803215,2020.8246073936093,70003.20152540333,10453.913892069757,25333.999018382736,-63423.401178037464,13094.239343885874,7902.894820159505,-20805.30390196009,909.5723547032852,-1314.2341092367506,5111.828248059185,-35483.51189976017,-6887.4244388235375,15560.493331138068,3341.7196276835525,-34180.59062087032,-46773.35924183095,-19058.135568212605,-2433.189425886114,-32.143545405427744,694.277287086747
2022-04-22,34616.90616845699,3982.942017831359,13635.193727748141,-241947.25762628202,176962.07523644774,-68173.0020547823,50299.831876669356,5976.81780915612,28075.82964299632,14895.914522702908,-10977.459992188618,56787.97076338496,11489.864824315275,6905.063666144128,-3529.6012484525936,-21537.16211989695,-28700.351057444288,25649.486524959677,3220.107127543665,-18802.112433107948,-9369.07814279167,3099.5130387032586,1427.771028637818,-6463.028672365025,49943.292290646794,-11682.087996817363,-33069.69434280634,35538.865060517164,994.3882875451812,3980.4914738350644,90.58632878603957,-1043.5462694528542,2396.9548506027722,-125.34133549210571,1418.8481498942674,-28716.88261533518,-32131.63392582564,-609.4640710079999,1585.3836993511884,89260.6693924961,15240.479771048786,70128.0898802852,-56055.62121828851,16200.667430730435,4655.882692866015,-16636.674322329265,15049.504452357858,3303.2127650656585,32286.946449750638,-7823.345853181316,25755.035085127565,13141.613309661261,-6902.766584285263,-18431.822181233016,144819.95219989677,4396.1307569778055,5435.069975567751,49.83941906864533,-31.208567640214312
2022-04-23,37707.826481400305,224.633468839749,13130.797803894238,321485.4600649176,218808.5112904749,1221.5696320909256,36421.29991489563,-75570.7638758154,24319.294746920357,24843.271772366712,-14949.939956610699,67277.96260531021,8202.239462881877,-3387.550099778704,-2124.5949428120443,-21694.152793106627,-26701.83115620222,21304.876139152453,-6440.10078605381,-6348.8215516851515,-3410.763190365953,-469.14141590937606,-600.6593024265484,241.71296985738104,56227.9665170535,-4664.9810738204815,-39088.063047765245,22727.807080755767,-343.7276770390497,3077.4797090172947,556.9062499486372,1076.3020296627628,2689.0390245207486,-133.68366353223578,1430.59108397614,-51492.30950479822,-12912.291734004437,-681.2600921049283,1044.270226120461,65037.90195617306,17438.56190885546,44315.810909871245,-76204.05485541801,12180.248953426617,6943.328038822744,-13922.604028005202,3579.407467617896,-1810.7021120123468,-24362.988719320812,-13522.677844681602,-8235.770201479736,5978.555906019124,-38469.04677003454,-45178.134677226655,-48503.40727766928,-10049.075922003201,-2405.0568832127883,2640.1730492626284,2121.525094236805
2022-04-24,42157.619216506326,1052.55113386655,15190.946455965774,368388.63800345204,99760.64897410513,33762.34618283572,-35550.14135412768,-4390.718418873146,20559.878761402404,3138.888035141408,4708.827401607448,48667.466831920996,7431.933833634282,-12041.939474597602,-1266.8035816744523,-33845.41361700713,-25611.9383335266,21873.10367869356,-2152.7875005392825,-3097.4237502769342,-2543.3753354480536,6513.46108497456,-1931.1657007383778,-265.44663009076316,55607.99992372576,1534.7970732211734,-9089.25140255335,15859.454451942242,-1086.9236344024134,2785.447583869387,167.9041261325827,1077.3670931393253,2549.8610636933577,-67.40663258741158,1439.8008975813832,-49755.29532203934,22350.305153022855,-1989.5273497134574,1463.4103603148237,77088.77739220636,17746.53298439389,53042.793652943205,-75935.84454906767,14250.483997683368,7095.836326693453,-15093.992150233513,5711.622308509686,-5830.465975724068,-241.5681244163086,-1697.8327753960784,9908.885890244095,18158.695371652102,7177.072510592248,31253.426597636382,-40534.19966597086,-14664.297609302179,-4400.414707259946,2691.577304391899,1923.4761299997053
2022-04-25,100746.34187947624,366.5368561967104,9582.922996351972,371826.0116489087,-68648.21911701244,89252.09873379392,-41108.078449399196,-30483.69861598038,11476.75978809647,7690.487574097731,4806.9218075647295,62659.00535684956,12940.87198160327,42398.68763254851,-3420.0997301455295,-32562.797255393518,-26140.64551171682,15254.036674910338,-6162.805073655487,-5920.341467715464,-2576.4698154309317,-1811.3592240430553,-2188.625121343056,285.5797403318078,47960.034997990246,-2388.502527473146,26559.378601089054,49174.38741489281,308.6125521582787,2977.0961220916993,99.99188902652071,-494.7310312802913,2763.8600954447434,-133.68366353223578,1431.6465127985912,-30844.899674634915,16581.91948806073,-1636.868988801521,1209.3232554524782,76796.76118152891,21672.79560966343,37301.055853927086,-78073.70638729277,18512.724155517135,8401.72736881266,-15619.404728134876,9857.459481464204,-5103.334839296826,-21622.490957779635,-30073.83454355637,33311.97971334732,-3485.3642736216234,19791.131795064626,-2676.9226193951376,-50477.855454904406,-14450.155568245782,-6083.277285412099,277.54862844116997,2424.3278620173433
2022-04-26,33663.25984094077,539.2721565275093,12283.668857956876,377375.411344918,107316.73192023364,86148.8533238367,30566.319012615044,171688.79081488372,11829.717224377666,9162.67929868669,8800.984827836892,25288.3473950178,14777.128059405866,47527.826355476915,-1335.2962806692615,-22561.755456334256,-32621.63802844188,19046.40281071326,-2628.4680111661237,-4537.495835507936,-2062.1386574070357,-866.1192263238612,-2293.33072268239,-15.643649016589961,55196.319607513025,-2515.578097110015,22225.044093393255,66984.79955683461,-242.907304514411,4851.128675509127,78.32871322329889,-487.93871102882645,2728.0196003095716,-133.68366353223578,1439.672956440583,37238.666922798824,19819.39209283581,-493.3197485428098,795.8169264518519,72138.67078979583,21103.952577819848,66878.28995169936,-75557.42005205475,12177.809458648655,8424.182167185845,-15646.325237560235,9623.313227714598,-5693.749923309342,-8794.99310735967,-26398.01757481149,-9881.25053266318,-20310.25930225286,35806.77805513655,-13680.464517581902,-32409.09587999581,-8324.773072839605,-1679.5564686251382,2.804098572381747,3158.420383875873
