Date,Revenue,COGS,COGS_margin,Year,Covid_Decay_Shock,Revenue_lag1,Revenue_lag7,Revenue_lag14,Revenue_lag30,Revenue_lag365,Revenue_roll_mean7,Revenue_roll_std7,Revenue_roll_max7,Revenue_roll_min7,Revenue_roll_mean14,Revenue_roll_std14,Revenue_roll_max14,Revenue_roll_min14,Revenue_roll_mean30,Revenue_roll_std30,Revenue_roll_max30,Revenue_roll_min30,Revenue_roll_mean90,Revenue_roll_std90,Revenue_roll_max90,Revenue_roll_min90,Revenue_ratio_7_30,Revenue_ratio_14_90,DayOfWeek,DayOfMonth,DayOfYear,WeekOfYear,Month,Quarter,Is_Weekend,Is_MonthEnd,Is_MonthStart,Is_QuarterEnd,DOW_sin,DOW_cos,Month_sin,Month_cos,DOY_sin,DOY_cos,DOM_sin,DOM_cos,Fourier_sin_1,Fourier_cos_1,Fourier_sin_2,Fourier_cos_2,Fourier_sin_3,Fourier_cos_3,Time_idx,Revenue_diff1,Revenue_diff7,Revenue_yoy_growth,Revenue_mom_growth,Revenue_vs_roll30,Lag1_x_Covid,RollMean30_x_Covid,Weekend_x_Month_sin,Weekend_x_Month_cos
2014-10-09,2480246.09,1949299.28,0.7859297865075962,2014,0.0,3298742.48,2166020.29,3991936.34,3050893.58,2942089.618571428,3309378.4071428576,781146.5928059772,4584954.57,2166020.29,4349443.263571428,1420508.3342781526,6894981.49,2166020.29,3960997.0600000005,1158860.0337269995,6894981.49,2159581.94,5144581.227666667,2533698.0332795633,13900846.53,1980913.22,0.8354912556140218,0.845441654255718,3,9,282,41,10,4,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.989932495087353,0.141540295217043,0.9680771188662043,-0.2506525322587204,-0.989932495087353,0.141540295217043,-0.28023067519921585,-0.9599326896597447,0.9106046300942172,-0.4132786077829021,827,-527828.8799999999,-832317.1099999999,-0.013638741739810218,-0.19485499196787665,-0.571470721852512,0.0,0.0,-0.0,0.0
2014-10-10,3324677.65,2616526.38,0.7870015247944413,2014,0.0,2480246.09,2713373.58,4802241.84,2734213.18,3062692.0857142853,3354267.807142857,710308.2903901695,4584954.57,2480246.09,4241465.388571428,1504731.737738063,6894981.49,2166020.29,3941975.477,1178824.9735190806,6894981.49,2159581.94,5131242.356000001,2544627.607917959,13900846.53,1980913.22,0.8509103688528219,0.8265961913905395,4,10,283,41,10,4,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9873494423939864,0.15855938510313475,0.8978045395707416,-0.4403941515576344,-0.9873494423939864,0.15855938510313475,-0.31310704093582686,-0.9497178427914317,0.8880573226294933,-0.4597327394521039,828,-818496.3900000001,314225.7999999998,-0.1310528190018586,-0.1037992285525734,-1.239988479915189,0.0,0.0,-0.0,0.0
2014-10-11,3249272.4,2455378.82,0.755670352538002,2014,0.0,3324677.65,3061013.56,5922266.1,3603376.76,3207416.5871428573,3441596.9600000004,653703.8963763226,4584954.57,2480246.09,4135925.089285714,1514161.7583418235,6894981.49,2166020.29,3961657.626,1162784.5066619928,6894981.49,2159581.94,5127792.657666667,2546888.0640533897,13900846.53,1980913.22,0.8687264990828846,0.8065702662727596,5,11,284,41,10,4,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9844738167520923,0.17553149042142777,0.7907757369376989,-0.6121059825476626,-0.9844738167520923,0.17553149042142777,-0.3456123126707326,-0.9383773917408644,0.8631421280499114,-0.5049610547215203,829,844431.56,611304.0699999998,-0.2018018680549676,0.31788435018808464,-0.5478056960258046,0.0,0.0,-0.8660254037844386,0.5000000000000001
2014-10-12,3964814.61,3263898.52,0.8232159233291365,2014,0.0,3249272.4,3514973.01,6894981.49,3387921.49,3361657.354285714,3468491.0799999996,639147.1741071758,4584954.57,2480246.09,3944996.9678571434,1438206.8139139044,6894981.49,2166020.29,3949854.1473333333,1168330.8802567576,6894981.49,2159581.94,5113471.424555555,2553854.9724916695,13900846.53,1980913.22,0.8781314323572365,0.7714909579650229,6,12,285,41,10,4,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9813064702716093,0.19245158197082995,0.6513724827222223,-0.758758122692791,-0.9813064702716093,0.19245158197082995,-0.3777079652039649,-0.9259247771938498,0.8359254794186369,-0.5488429582847192,830,-75405.25,188258.83999999985,0.7342949437919247,-0.05979260131543918,-0.5996432681633515,0.0,0.0,-0.8660254037844386,0.5000000000000001
2014-10-13,5257692.13,4155288.51,0.7903255662860579,2014,0.0,3964814.61,4584954.57,6358369.55,4488375.88,3544004.001428571,3532754.165714286,666623.6979900557,4584954.57,2480246.09,3735699.333571429,1162702.8185905868,6358369.55,2166020.29,3969083.918,1163500.6084308992,6894981.49,2159581.94,5111074.759333334,2554841.3646814395,13900846.53,1980913.22,0.8900678944310184,0.7309028941025878,0,13,286,42,10,4,0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9778483415056567,0.20931464596304888,0.48530196253108104,-0.8743466161445821,-0.9778483415056567,0.20931464596304888,-0.4093559588156221,-0.912374757970727,0.8064799463209446,-0.5912614448635785,831,715542.21,449841.6000000001,0.11768674018807518,0.32481696912049646,-0.003669364647567963,0.0,0.0,-0.0,0.0
2014-10-14,5353820.23,4242284.88,0.7923846333555357,2014,0.0,5257692.13,3826571.36,5625701.93,4664595.04,3448302.7128571426,3628859.5314285713,863129.4349587451,5257692.13,2480246.09,3657079.5178571427,997147.467258409,5625701.93,2166020.29,3994727.793,1183644.2126381043,6894981.49,2159581.94,5116938.951222222,2554562.3435721253,13900846.53,1980913.22,0.9084122171697026,0.7147006350317336,1,14,287,42,10,4,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9741004551724206,0.22611568550828803,0.29936312297335804,-0.9541392564000488,-0.9741004551724206,0.22611568550828803,-0.4405187843504946,-0.8977433935342339,0.7748840413670416,-0.6321034111873476,832,1292877.52,672737.5599999996,-0.07290018035236558,0.03926123050104256,1.0670134855685192,0.0,0.0,-0.0,0.0
2014-10-15,3174858.73,2517101.9,0.7928232762659018,2014,0.0,5353820.23,3298742.48,4131059.59,3434401.74,3634090.1685714284,3847037.941428571,1085751.7551817354,5353820.23,2480246.09,3637659.396428571,957726.2655333474,5353820.23,2166020.29,4017701.966,1203614.8253489668,6894981.49,2159581.94,5112812.504444445,2553868.61975736,13900846.53,1980913.22,0.9575219799737036,0.7114791307653927,2,15,288,42,10,4,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.970063921851507,0.2428497220959358,0.10116832198743272,-0.994869323391895,-0.970063921851507,0.2428497220959358,-0.47115950767386416,-0.8820480249558535,0.7412220108485965,-0.6712599575675307,833,96128.10000000056,1527248.8700000006,0.17319891214793043,-0.26372992498830017,1.11008790840758,0.0,0.0,-0.0,0.0
2014-10-16,3035433.21,2343522.12,0.7720552414987909,2014,0.0,3174858.73,2480246.09,2166020.29,3499018.93,3663491.572857143,3829340.262857143,1097128.5071910184,5353820.23,2480246.09,3569359.335,953920.9338448367,5353820.23,2166020.29,4009050.5323333335,1208873.384515082,6894981.49,2159581.94,5087254.1466666665,2561700.217783209,13900846.53,1980913.22,0.9551738577434179,0.7016278786344402,3,16,289,42,10,4,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.965739937654855,0.25951179706979943,-0.10116832198743204,-0.9948693233918952,-0.965739937654855,0.25951179706979943,-0.5012418134457749,-0.8653072543632064,0.7055836101071786,-0.7086266782644589,834,-2178961.5000000005,-123883.75,-0.0982077429404959,0.018814685902179794,-0.6900572160979024,0.0,0.0,-0.0,0.0
2014-10-17,3041887.24,2405340.07,0.7907393930880882,2014,0.0,3035433.21,3324677.65,2713373.58,2159581.94,3544781.3714285716,3908652.708571429,999028.3480103811,5353820.23,3035433.21,3631460.257857143,881051.4789559607,5353820.23,2480246.09,3993597.675,1218542.1711726063,6894981.49,2159581.94,5070778.567666667,2570155.3514518505,13900846.53,1980913.22,0.9787297135712149,0.7161543753877943,4,17,290,42,10,4,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9611297838723007,0.27609697309746883,-0.2993631229733582,-0.9541392564000488,-0.9611297838723007,0.27609697309746883,-0.5307300481619333,-0.8475409228928311,0.6680638642135341,-0.74410393987136,835,-139425.52000000002,555187.1200000001,-0.26166193298305546,-0.3828035848894354,-0.7863203159213996,0.0,0.0,-0.0,0.0
2014-10-18,3295901.64,2641429.14,0.8014283885000889,2014,0.0,3041887.24,3249272.4,3061013.56,3245614.46,3589409.9342857143,3868254.0785714285,1031760.3891814634,5353820.23,3035433.21,3654925.5192857147,858812.9888589947,5353820.23,2480246.09,4023007.8516666666,1182876.329939,6894981.49,2166020.29,5057869.886333333,2577466.5124130305,13900846.53,1980913.22,0.9615328185275265,0.722621499054678,5,18,291,42,10,4,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9562348265919058,0.2926003356333479,-0.4853019625310808,-0.8743466161445822,-0.9562348265919058,0.2926003356333479,-0.5595892624101757,-0.8287700871745043,0.6287628145958337,-0.7775971469736275,836,6454.030000000261,-282790.4099999997,0.07197369715976729,0.5028901658623776,-0.8294363382157234,0.0,0.0,-0.8660254037844386,0.5000000000000001
2014-10-19,3906454.96,3097527.04,0.7929253176388856,2014,0.0,3295901.64,3964814.61,3514973.01,3152106.06,3570780.8857142855,3874915.3985714284,1027238.6437553406,5353820.23,3035433.21,3671703.2392857145,848550.9182811482,5353820.23,2480246.09,4024684.091,1181771.823040725,6894981.49,2166020.29,5046461.842888889,2583023.503545619,13900846.53,1980913.22,0.9627874662849951,0.727579709031112,6,19,292,42,10,4,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,-0.651372482722222,-0.7587581226927911,-0.9510565162951536,0.30901699437494723,-0.5877852522924728,-0.8090169943749477,0.5877852522924721,-0.8090169943749481,837,254014.3999999999,46629.24000000022,0.10248263100122379,-0.02881069244435139,-0.6166862644641674,0.0,0.0,-0.8660254037844386,0.5000000000000001
2014-10-20,4406719.83,3563304.85,0.8086070790663359,2014,0.0,3906454.96,5257692.13,4584954.57,3934660.56,3584221.0585714285,3866578.305714286,1026624.0559267007,5353820.23,3035433.21,3699666.235714286,849438.7101149063,5353820.23,2480246.09,4049829.054333334,1170537.3396518708,6894981.49,2166020.29,5036570.795666667,2585693.8558856514,13900846.53,1980913.22,0.9547509916689007,0.734560554355232,0,20,293,43,10,4,0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9455963874271428,0.3253420847119795,-0.7907757369376986,-0.6121059825476627,-0.9455963874271428,0.3253420847119795,-0.6152845999633265,-0.7883050558305263,0.5452404385406528,-0.8382797052177731,838,610553.3199999998,-58359.64999999991,0.06147304850159627,0.2482640130452963,-0.12248570761183365,0.0,0.0,-0.0,0.0
2014-10-21,4158469.93,3334418.16,0.8018377470869436,2014,0.0,4406719.83,5353820.23,3826571.36,4973677.98,3724998.181428571,3745010.834285714,873388.6455082525,5353820.23,3035433.21,3686935.182857143,836385.0706654132,5353820.23,2480246.09,4065564.3633333337,1172107.613737312,6894981.49,2166020.29,5016555.307555555,2583494.444098794,13900846.53,1980913.22,0.9211539898522703,0.7349535601260397,1,21,294,43,10,4,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.9398560579418953,0.341570769167856,-0.8978045395707417,-0.44039415155763423,-0.9398560579418953,0.341570769167856,-0.6420547132365644,-0.7666588193001584,0.5012418134457758,-0.865307254363206,839,500264.8700000001,-850972.2999999998,0.28960498505119237,0.2640678666319307,0.29106155669348105,0.0,0.0,-0.0,0.0
2014-10-22,3185076.38,2622321.88,0.8233152261171206,2014,0.0,4158469.93,3174858.73,3298742.48,4691002.44,3762835.2342857146,3574246.5057142857,570877.090875607,4406719.83,3035433.21,3710642.223571428,845303.6890099519,5353820.23,2480246.09,4038390.7616666663,1159712.51568363,6894981.49,2166020.29,4978693.516,2570648.810394283,13900846.53,1980913.22,0.8850670271044215,0.7453044080031338,2,22,295,43,10,4,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.9338372288229252,0.35769823883312546,-0.9680771188662041,-0.2506525322587213,-0.9338372288229252,0.35769823883312546,-0.6680638642135334,-0.7441039398713607,0.45590669350845886,-0.8900275764346767,840,-248249.8999999999,-1195350.3000000003,0.10347373648615134,-0.056834306751801296,0.10354218542045167,0.0,0.0,-0.0,0.0
2014-10-23,3397945.31,2701811.9,0.7951310729012292,2014,0.0,3185076.38,3035433.21,2480246.09,3267077.04,3698114.7014285713,3575706.1700000004,569697.550509516,4406719.83,3035433.21,3702523.2164285714,850096.530618131,5353820.23,2480246.09,3988193.2263333336,1163077.222013317,6894981.49,2166020.29,4948465.308111112,2575617.2688417463,13900846.53,1980913.22,0.8965729509769579,0.7482164642762467,3,23,296,43,10,4,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9275416835791965,0.3737197147904692,-0.9987165071710528,-0.05064916883871355,-0.9275416835791965,0.3737197147904692,-0.6932812268869779,-0.7206671495538607,0.40935595881562137,-0.9123747579707273,841,-973393.5500000003,10217.649999999907,-0.059495178502400124,-0.30354394784753025,-0.690510338550961,0.0,0.0,-0.0,0.0
2014-10-24,2910624.78,2393219.16,0.82223554765448,2014,0.0,3397945.31,3041887.24,3324677.65,3651189.03,3706865.8299999996,3627493.612857143,527298.5036511207,4406719.83,3041887.24,3768073.160714286,781186.7029052965,5353820.23,3035433.21,3992555.502,1160521.9288319398,6894981.49,2166020.29,4936919.045777778,2580260.4444314823,13900846.53,1980913.22,0.908564354594446,0.7632438623713839,4,24,297,43,10,4,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9209712877166347,0.38963044953078774,-0.9884683243281114,0.15142777750457667,-0.9209712877166347,0.38963044953078774,-0.7176769136759616,-0.6963762255968725,0.36171373072976726,-0.9322892131745135,842,212868.93000000017,362512.1000000001,-0.24274085785780009,0.11757053332296033,-0.5123644605306745,0.0,0.0,-0.0,0.0
2014-10-25,3710088.5,3052761.25,0.8228270700281138,2014,0.0,2910624.78,3295901.64,3249272.4,3991936.34,3681981.3985714284,3608741.8328571427,553288.1959303471,4406719.83,2910624.78,3738497.9557142854,806686.3412230364,5353820.23,2910624.78,3967870.027,1175809.1140882494,6894981.49,2166020.29,4915083.014888889,2589083.4797675344,13900846.53,1980913.22,0.9094909380349857,0.7606174594385341,5,25,298,43,10,4,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-0.9141279881853337,0.4054257283599973,-0.9377521321470804,0.3473052528448203,-0.9141279881853337,0.4054257283599973,-0.7412220108485958,-0.6712599575675313,0.3131070409358278,-0.9497178427914313,843,-487320.53000000026,-131262.46000000043,-0.15041370917929411,0.09332502568348239,-0.8991640176388701,0.0,0.0,-0.8660254037844386,0.5000000000000001
2014-10-26,3332635.64,2620840.72,0.7864168193316207,2014,0.0,3710088.5,3906454.96,3964814.61,4802241.84,3974825.2685714285,3667911.384285714,536137.7118638173,4406719.83,2910624.78,3771413.391428571,794498.128022187,5353820.23,2910624.78,3958475.099,1176735.8315227132,6894981.49,2166020.29,4904138.465333333,2592103.9965502964,13900846.53,1980913.22,0.9265970588553916,0.7690266941050208,6,26,299,43,10,4,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.9070138128026362,0.42110087079608916,-0.8486442574947509,0.5289640103269624,-0.9070138128026362,0.42110087079608916,-0.7638886127905421,-0.6453481132295509,0.2636654927280084,-0.9646141756912432,844,799463.7200000002,414186.85999999987,0.1344605636556729,0.20298557666878977,-0.2110810195000028,0.0,0.0,-0.8660254037844386,0.5000000000000001
2014-10-27,5247620.14,4151809.58,0.7911795193315956,2014,0.0,3332635.64,4406719.83,5257692.13,5922266.1,4269925.668571428,3585937.195714286,537452.3685164393,4406719.83,2910624.78,3726257.7507142858,800602.1780734439,5353820.23,2910624.78,3909488.2256666664,1170974.4041630966,6894981.49,2166020.29,4878280.546666667,2596085.2666532667,13900846.53,1980913.22,0.9172395435729402,0.7638465469683643,0,27,300,44,10,4,0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8996308696522434,0.4366512319560638,-0.72479278722912,0.6889669190756865,-0.8996308696522434,0.4366512319560638,-0.7856498550787143,-0.6186714032625035,0.21352091543979704,-0.9769384927771815,845,-377452.85999999987,-573819.3199999998,0.4605004583849961,0.23322945768178918,-0.49262612710902237,0.0,0.0,-0.0,0.0
2014-10-28,6122484.1,4933576.08,0.8058128039891521,2014,0.0,5247620.14,4158469.93,5353820.23,6894981.49,4457809.398571429,3706065.8114285716,787360.5881820838,5247620.14,2910624.78,3725538.3228571424,799123.3193257174,5353820.23,2910624.78,3887000.027,1136971.1923885513,6894981.49,2166020.29,4844077.033555555,2570302.3420294016,13900846.53,1980913.22,0.9534514498804665,0.7690914692416828,1,28,301,44,10,4,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-0.8919813464595487,0.45207220393230374,-0.5712682150947924,0.8207634412072763,-0.8919813464595487,0.45207220393230374,-0.806479946320944,-0.5912614448635792,0.16280701293851763,-0.9866579328916569,846,1914984.4999999995,840900.3099999996,0.5112561115333488,0.16424716039017548,1.1967058814758487,0.0,0.0,-0.0,0.0
2014-10-29,6191276.35,4949513.22,0.799433418926616,2014,0.0,6122484.1,3185076.38,3174858.73,6358369.55,4646326.068571428,3986639.264285714,1211265.027195361,6122484.1,2910624.78,3780442.8850000002,934534.8069242695,6122484.1,2910624.78,3861250.114,1073472.3884732858,6358369.55,2166020.29,4802671.268333334,2518259.5183421085,13900846.53,1980913.22,1.032473718765607,0.7871542051871303,2,29,302,44,10,4,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-0.8840675099433637,0.46735921715800205,-0.3943558551133187,0.9189578116202306,-0.8840675099433637,0.46735921715800205,-0.8263541987239093,-0.563150724274919,0.11165900712169516,-0.993746580436178,847,874863.96,1964014.1699999995,0.4359127437628606,-0.07782645113380857,2.1064668362974395,0.0,0.0,-0.0,0.0
2014-10-30,6250389.79,4894988.48,0.7831493145965862,2014,0.0,6191276.35,3397945.31,3035433.21,5625701.93,4924608.217142857,4416096.4028571425,1398205.1221591285,6191276.35,2910624.78,3995901.2864285717,1114557.2518103425,6191276.35,2910624.78,3855680.3406666666,1060423.3410842386,6191276.35,2166020.29,4732578.5216666665,2385932.8833377855,13900846.53,1980913.22,1.145348164960575,0.8443391415767426,3,30,303,44,10,4,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.8758917051442433,0.48250774176121763,-0.20129852008866114,0.9795299412524943,-0.8758917051442433,0.48250774176121763,-0.8452490573530623,-0.5343725582809802,0.06021327736579174,-0.9981855344718588,848,68792.25,3006199.9699999997,-0.17675674300601754,-0.11522885139634562,2.202512825627981,0.0,0.0,-0.0,0.0
2014-10-31,4687679.79,3734196.88,0.7965981140533491,2014,0.0,6250389.79,2910624.78,3041887.24,4131059.59,4833295.885714286,4823588.471428571,1466033.0522866603,6250389.79,2910624.78,4225541.042142858,1226973.4471941448,6250389.79,2910624.78,3876503.2693333332,1101708.4115206313,6250389.79,2166020.29,4687934.382666667,2317805.0676150634,13900846.53,1980913.22,1.2443143050045982,0.9013652276718105,4,31,304,44,10,4,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.8674563547295971,0.4975132889071803,-2.4492935982947064e-16,1.0,-0.8674563547295971,0.4975132889071803,-0.863142128049911,-0.5049610547215212,0.008606996888690521,-0.9999629591162655,849,59113.44000000041,2852444.48,-0.3056418965192309,-0.26568104009022697,2.154732137689765,0.0,0.0,-0.0,0.0
2014-11-01,4474322.51,3463929.06,0.7741795662378392,2014,0.0,4687679.79,3710088.5,3295901.64,2166020.29,4747989.088571428,5077453.472857143,1211295.8952222064,6250389.79,3332635.64,4343097.6528571425,1182893.8448496067,6250389.79,2910624.78,3895057.276,1110792.8542856844,6250389.79,2166020.29,4635157.654222223,2261842.096977182,13900846.53,1980913.22,1.3035632374760309,0.9369902766739662,5,1,305,44,11,4,1,0,1,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.858763958275803,0.5123714121284235,0.20791169081775931,0.9781476007338057,-0.858763958275803,0.5123714121284235,-0.8800122039735355,-0.4749510720670504,-0.04302223300452852,-0.9990741151022301,850,-1562710.0,1777055.0100000002,-0.15950488475598032,-0.4756744019758851,0.7135646497381397,0.0,0.0,-0.5000000000000004,0.8660254037844384
2014-11-02,3503909.61,2759213.27,0.787467023157598,2014,0.0,4474322.51,3332635.64,3906454.96,2713373.58,4397704.3071428565,5186629.76,1096514.951435781,6250389.79,3332635.64,4427270.572142857,1143930.5175037517,6250389.79,2910624.78,3972000.683333333,1065935.4457913097,6250389.79,2480246.09,4592520.849111111,2227669.494489033,13900846.53,1980913.22,1.3057978015369645,0.9640175227510948,6,2,306,44,11,4,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.8498170915275277,0.5270777086423724,0.40673664307580015,0.9135454576426009,-0.8498170915275277,0.5270777086423724,-0.8958392907349091,-0.44437817810461283,-0.09453674981719927,-0.9955213724144752,851,-213357.28000000026,764234.0099999998,-0.08824323631780714,0.2526999827873254,0.47124976343549346,0.0,0.0,-0.5000000000000004,0.8660254037844384
2014-11-03,2511155.37,1925980.79,0.766969982426854,2014,0.0,3503909.61,5247620.14,4406719.83,3061013.56,3751966.6257142858,5211097.47,1049137.1420303944,6250389.79,3503909.61,4398517.332857142,1162929.770257959,6250389.79,2910624.78,3998351.8843333335,1043278.4591604859,6250389.79,2480246.09,4543447.266777778,2202032.230721524,13900846.53,1980913.22,1.3033113694716394,0.9681013280421695,0,3,307,45,11,4,0,0,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.8406184056344783,0.5416278206559811,0.5877852522924731,0.8090169943749475,-0.8406184056344783,0.5416278206559811,-0.9106046300942161,-0.41327860778290465,-0.1457991969198748,-0.9893142039703663,852,-970412.8999999999,171273.96999999974,-0.22982543587504983,0.12812094234366309,-0.47393125966695493,0.0,0.0,-0.0,0.0
2014-11-04,1758772.81,1413005.18,0.8034040394336094,2014,0.0,2511155.37,6122484.1,4158469.93,3514973.01,3251420.792857143,4820173.931428571,1461890.1807585852,6250389.79,2511155.37,4263119.871428572,1267544.165190232,6250389.79,2511155.37,3980023.278,1064919.3034147862,6250389.79,2480246.09,4518197.984888889,2212252.2795921178,13900846.53,1980913.22,1.2110918943797593,0.9435442815225372,1,4,308,45,11,4,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,0.7431448254773941,0.6691306063588582,-0.8311706263658079,0.5560174366570446,-0.9242907221930933,-0.3816892202666588,-0.1966728897935766,-0.980469160361632,853,-992754.2399999998,-2736464.7699999996,0.40720546952743136,0.1483036390077273,-1.3793232062653875,0.0,0.0,-0.0,0.0
2014-11-05,2080412.08,1649512.63,0.7928778369716061,2014,0.0,1758772.81,6191276.35,3185076.38,4584954.57,2876690.851428571,4196786.604285714,1721366.711715506,6250389.79,1758772.81,4091712.9342857143,1434094.8525554023,6250389.79,1758772.81,3921483.2713333336,1137183.6730180352,6250389.79,1758772.81,4473646.881222222,2227116.372655524,13900846.53,1758772.81,1.070203877947123,0.9146258171292745,2,5,309,45,11,4,0,0,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,0.8660254037844386,0.5000000000000001,-0.8214765533024145,0.5702422926917867,-0.9368813462954312,-0.3496474552512293,-0.24702218048093438,-0.9690098257244065,854,-752382.56,-4363711.289999999,0.09021223257054568,0.3044067641361484,-1.9018127965147233,0.0,0.0,-0.0,0.0
2014-11-06,2338580.92,1815525.82,0.7763365400244522,2014,0.0,2080412.08,6250389.79,3397945.31,3826571.36,2469169.588571429,3609520.2800000003,1626114.9902461409,6250389.79,1758772.81,4012808.3414285714,1515873.5181072436,6250389.79,1758772.81,3837998.521666667,1177997.604701341,6250389.79,1758772.81,4448225.787888889,2241344.222473516,13900846.53,1758772.81,0.9404694294755855,0.9021143558751377,3,6,310,45,11,4,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.8115390590073611,0.5842981736283683,0.9510565162951535,0.30901699437494745,-0.8115390590073611,0.5842981736283683,-0.9483615800121715,-0.31719128858910617,-0.2967128192734892,-0.9549667548552555,855,321639.27,-4110864.2699999996,-0.30051189392971556,-0.16540691917913566,-1.4920118976916383,0.0,0.0,-0.0,0.0
2014-11-07,2391118.65,1914802.56,0.800797802317338,2014,0.0,2338580.92,4687679.79,2910624.78,3298742.48,2527979.2185714287,3050690.4414285715,1177607.6976667834,4687679.79,1758772.81,3937139.456428571,1574243.7204216428,6250389.79,1758772.81,3788398.8403333332,1209402.6889378622,6250389.79,1758772.81,4443409.7948888885,2245448.27575287,13900846.53,1758772.81,0.8052717176843344,0.8860626496699285,4,7,311,45,11,4,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.801361088174677,0.5981809144059158,0.9945218953682733,0.10452846326765346,-0.801361088174677,0.5981809144059158,-0.9587178169872961,-0.28435918728100473,-0.34561231267073406,-0.9383773917408639,856,258168.83999999985,-3911808.87,0.03578208636269954,-0.13793781177518627,-1.1987884048832402,0.0,0.0,-0.0,0.0
2014-11-08,2603594.99,2058134.47,0.7904971694541476,2014,0.0,2391118.65,4474322.51,3710088.5,2480246.09,2650453.0800000005,2722610.2785714283,941842.5209408898,4474322.51,1758772.81,3900031.8757142858,1606102.1407328642,6250389.79,1758772.81,3758144.7126666666,1233192.6642571355,6250389.79,1758772.81,4436627.339555556,2250768.027660676,13900846.53,1758772.81,0.724455944816329,0.8790532936906453,5,8,312,45,11,4,1,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.7909456567567774,0.6118864012687242,0.9945218953682734,-0.10452846326765333,-0.7909456567567774,0.6118864012687242,-0.9679377830240641,-0.2511900638848198,-0.393590276656466,-0.9192859697186108,857,52537.72999999998,-2296561.14,0.23551720486183172,-0.24812376078535167,-1.1085259443139326,0.0,0.0,-0.5000000000000004,0.8660254037844384
2014-11-09,3896973.5,2948324.76,0.7565678237226914,2014,0.0,2603594.99,3503909.61,3332635.64,3324677.65,2883663.23,2455363.4899999998,542851.572819987,3503909.61,1758772.81,3820996.625,1642969.9010481748,6250389.79,1758772.81,3762256.342666666,1228983.5058993818,6250389.79,1758772.81,4423073.003111111,2258162.913406183,13900846.53,1758772.81,0.6526305669697259,0.8638782634409086,6,9,313,45,11,4,1,0,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.780295851070776,0.6254105729852457,0.9510565162951536,-0.30901699437494734,-0.780295851070776,0.6254105729852457,-0.976010550632368,-0.21772323039653332,-0.44051878435049596,-0.8977433935342333,858,212476.34000000032,-1870727.5199999996,0.3106243435489026,0.340462812704201,-0.9427802302511269,0.0,0.0,-0.5000000000000004,0.8660254037844384
