Date,Revenue,COGS,COGS_margin,Year,Covid_Decay_Shock
2014-10-26,3332635.64,2620840.72,0.7864168193316207,2014,0.0
2014-10-27,5247620.14,4151809.58,0.7911795193315956,2014,0.0
2014-10-28,6122484.1,4933576.08,0.8058128039891521,2014,0.0
2014-10-29,6191276.35,4949513.22,0.799433418926616,2014,0.0
2014-10-30,6250389.79,4894988.48,0.7831493145965862,2014,0.0
2014-10-31,4687679.79,3734196.88,0.7965981140533491,2014,0.0
2014-11-01,4474322.51,3463929.06,0.7741795662378392,2014,0.0
2014-11-02,3503909.61,2759213.27,0.787467023157598,2014,0.0
2014-11-03,2511155.37,1925980.79,0.766969982426854,2014,0.0
2014-11-04,1758772.81,1413005.18,0.8034040394336094,2014,0.0
2014-11-05,2080412.08,1649512.63,0.7928778369716061,2014,0.0
2014-11-06,2338580.92,1815525.82,0.7763365400244522,2014,0.0
2014-11-07,2391118.65,1914802.56,0.800797802317338,2014,0.0
2014-11-08,2603594.99,2058134.47,0.7904971694541476,2014,0.0
2014-11-09,3896973.5,2948324.76,0.7565678237226914,2014,0.0
2014-11-10,3578790.21,2955883.0,0.8259447541072825,2014,0.0
2014-11-11,3265211.84,2544268.23,0.7792046441923964,2014,0.0
2014-11-12,2687977.35,2131053.41,0.7928092883669574,2014,0.0
2014-11-13,3661668.42,2973473.14,0.8120541782972256,2014,0.0
2014-11-14,4104922.66,3206387.48,0.7811078905929983,2014,0.0
2014-11-15,3332537.35,2666922.09,0.8002677269318527,2014,0.0
2014-11-16,3926705.12,3165100.53,0.8060448730614128,2014,0.0
2014-11-17,3901928.25,3135379.39,0.8035461415775649,2014,0.0
2014-11-18,2299920.21,1777742.22,0.7729582149286822,2014,0.0
2014-11-19,2365334.24,2037392.28,0.8613549178571904,2014,0.0
2014-11-20,2712056.74,2364468.06,0.8718357640260874,2014,0.0
2014-11-21,2642726.69,2469983.77,0.9346345875819645,2014,0.0
2014-11-22,2355839.63,2373102.5,1.0073276931842767,2014,0.0
2014-11-23,2702782.41,2732923.6,1.0111519114111742,2014,0.0
2014-11-24,2994851.12,2989623.83,0.9982545743375717,2014,0.0
2014-11-25,1951300.95,1961306.08,1.005127415122716,2014,0.0
2014-11-26,3005133.94,3070985.43,1.0219129966633036,2014,0.0
2014-11-27,4582936.62,4552287.3,0.9933122967779554,2014,0.0
2014-11-28,3803816.23,3776489.22,0.9928158963662659,2014,0.0
2014-11-29,3693923.36,3714680.69,1.0056193179925639,2014,0.0
2014-11-30,4164373.0,4139199.1,0.9939549363133418,2014,0.0
2014-12-01,3293606.72,3371041.49,1.0235106303159351,2014,0.0
2014-12-02,1913468.28,1934027.84,1.0107446568176193,2014,0.0
2014-12-03,1725054.96,1639460.56,0.950381638855147,2014,0.0
2014-12-04,1490172.71,1377244.92,0.9242183209756941,2014,0.0
2014-12-05,1855814.16,1814623.65,0.9778046148758774,2014,0.0
2014-12-06,2498471.96,2457252.11,0.9835019761438507,2014,0.0
2014-12-07,2209128.82,2214964.0,1.0026413941763705,2014,0.0
2014-12-08,3029845.63,2938276.72,0.9697776978822517,2014,0.0
2014-12-09,3265900.4,3069037.78,0.9397217931079588,2014,0.0
2014-12-10,2659858.85,2559688.79,0.9623400843243993,2014,0.0
2014-12-11,2499031.03,2479880.93,0.9923369899092451,2014,0.0
2014-12-12,2451281.84,2348048.7,0.9578860585039868,2014,0.0
2014-12-13,2618181.33,2655502.75,1.0142547116856875,2014,0.0
2014-12-14,2868448.18,2822169.24,0.9838662101959256,2014,0.0
2014-12-15,3675108.42,3622573.69,0.9857052570982382,2014,0.0
2014-12-16,3587166.39,3452397.12,0.962430159254475,2014,0.0
2014-12-17,2950563.8,2911687.56,0.9868241317134034,2014,0.0
2014-12-18,2684991.91,2614938.98,0.973909444665701,2014,0.0
2014-12-19,3424258.6,3465424.79,1.0120219278999547,2014,0.0
2014-12-20,3898670.99,3764085.99,0.965479261947159,2014,0.0
2014-12-21,4372128.59,4286124.01,0.9803288997042057,2014,0.0
2014-12-22,3430574.36,3435107.36,1.001321353080946,2014,0.0
2014-12-23,2791569.02,2665014.26,0.9546653659310204,2014,0.0
2014-12-24,2610156.84,2591612.44,0.9928952928361194,2014,0.0
2014-12-25,2573745.23,2584515.85,1.004184804258967,2014,0.0
2014-12-26,2922497.3,2877653.62,0.9846556983987633,2014,0.0
2014-12-27,3575283.76,3538078.72,0.989593821778219,2014,0.0
2014-12-28,8484445.21,8405135.96,0.9906523941121661,2014,0.0
2014-12-29,7063840.79,6908131.26,0.9779568177385266,2014,0.0
2014-12-30,5708142.92,5488862.89,0.9615846987236962,2014,0.0
2014-12-31,5625288.94,5528179.38,0.9827369649744604,2014,0.0
2015-01-01,4576460.18,4315048.16,0.9428789916839176,2015,0.0
2015-01-02,1625420.31,1281805.11,0.788599171619801,2015,0.0
2015-01-03,1176312.94,876576.96,0.7451902722416707,2015,0.0
2015-01-04,2651400.23,2169221.09,0.8181416994144259,2015,0.0
2015-01-05,2457539.39,1930809.0,0.7856675697067871,2015,0.0
2015-01-06,1621284.62,1301383.65,0.8026867299832893,2015,0.0
2015-01-07,1981408.07,1560596.56,0.7876199676525997,2015,0.0
2015-01-08,1318438.15,1057739.56,0.8022671067277598,2015,0.0
2015-01-09,2144901.8,1679915.91,0.7832134366244646,2015,0.0
2015-01-10,1830727.22,1385986.39,0.7570687619972133,2015,0.0
2015-01-11,3254430.17,2604455.39,0.8002800041642928,2015,0.0
2015-01-12,2427966.79,1902989.93,0.7837792254151877,2015,0.0
2015-01-13,2138729.21,1742327.89,0.8146556758347168,2015,0.0
2015-01-14,2835456.9,2191456.13,0.772875838811022,2015,0.0
2015-01-15,2047933.05,1631831.77,0.7968189047976935,2015,0.0
2015-01-16,2569213.44,2030636.7,0.7903729088385899,2015,0.0
2015-01-17,2588700.22,2035239.72,0.7862013933772524,2015,0.0
2015-01-18,3021302.7,2433685.6,0.8055086966294374,2015,0.0
2015-01-19,2851705.68,2258471.9,0.7919722977863549,2015,0.0
2015-01-20,2455411.13,1957537.38,0.7972340583142995,2015,0.0
2015-01-21,2603856.87,2019373.54,0.7755316980998268,2015,0.0
2015-01-22,2683523.21,2190572.01,0.8163044768299208,2015,0.0
2015-01-23,2703262.73,2149537.87,0.7951642458371038,2015,0.0
2015-01-24,4004609.82,3181968.24,0.7945763465165754,2015,0.0
2015-01-25,4665645.74,3747345.78,0.8031783784767164,2015,0.0
2015-01-26,4084367.08,3209020.3,0.785683616860412,2015,0.0
2015-01-27,3116141.82,2455632.77,0.788036267874355,2015,0.0
2015-01-28,4612174.41,3603868.33,0.7813816238575418,2015,0.0
2015-01-29,5300109.93,4295752.25,0.8105024814079659,2015,0.0
2015-01-30,4336302.07,3457573.62,0.7973553419907391,2015,0.0
2015-01-31,4195901.17,3269383.7,0.7791851064976347,2015,0.0
2015-02-01,4977201.37,4063980.38,0.8165191797333287,2015,0.0
2015-02-02,2901454.29,2325361.53,0.8014468944123878,2015,0.0
2015-02-03,1779457.49,1427675.21,0.8023092532544849,2015,0.0
2015-02-04,2496729.14,2129083.48,0.85274908114382,2015,0.0
2015-02-05,2500351.24,2064567.04,0.8257108069344689,2015,0.0
2015-02-06,3457294.9,2699578.13,0.7808353664016339,2015,0.0
2015-02-07,3570886.94,2952636.69,0.8268636726986377,2015,0.0
2015-02-08,4197082.23,3455113.24,0.8232179048824593,2015,0.0
2015-02-09,4490187.64,3675813.84,0.8186325683262538,2015,0.0
2015-02-10,2813867.9,2247526.75,0.7987321473051383,2015,0.0
2015-02-11,3311241.3,2623112.64,0.7921840791246474,2015,0.0
2015-02-12,3468141.29,2797170.91,0.8065331473274551,2015,0.0
2015-02-13,4164849.99,3458801.88,0.8304745400926192,2015,0.0
2015-02-14,4312422.12,3541992.72,0.82134647802057,2015,0.0
2015-02-15,4757224.49,3925128.98,0.8250880294278481,2015,0.0
2015-02-16,4817928.66,3988291.36,0.8278020787464295,2015,0.0
2015-02-17,4293160.67,3537248.79,0.8239264872423235,2015,0.0
2015-02-18,3209407.04,2685036.44,0.8366144918782256,2015,0.0
2015-02-19,3793775.02,3109300.19,0.8195794884009753,2015,0.0
2015-02-20,4760336.65,3942085.3,0.8281106127231568,2015,0.0
2015-02-21,4368539.08,3544819.23,0.811442719198474,2015,0.0
2015-02-22,5784606.22,4804964.15,0.8306467142719355,2015,0.0
2015-02-23,7360399.98,5966271.62,0.8105906793396844,2015,0.0
2015-02-24,5473140.47,4450268.77,0.8131106435863138,2015,0.0
2015-02-25,8502202.85,7083827.01,0.8331754881618709,2015,0.0
2015-02-26,6528340.52,5386905.64,0.8251569634728552,2015,0.0
2015-02-27,4695415.58,3896449.69,0.829841283186269,2015,0.0
2015-02-28,3896812.17,3287398.94,0.8436123673879822,2015,0.0
2015-03-01,4612623.19,3760240.57,0.8152065354378101,2015,0.0
2015-03-02,1204115.66,996728.16,0.8277677910110397,2015,0.0
2015-03-03,2971078.12,2450231.82,0.8246945119033086,2015,0.0
2015-03-04,3275231.73,2540097.74,0.7755474877498211,2015,0.0
2015-03-05,3623778.02,2818823.69,0.7778687531197068,2015,0.0
2015-03-06,4126698.63,3333077.32,0.8076861478978415,2015,0.0
2015-03-07,3652751.16,2946148.77,0.8065561109834812,2015,0.0
2015-03-08,3679065.16,2903799.07,0.7892763361657883,2015,0.0
2015-03-09,4520902.2,3610296.4,0.7985787438622317,2015,0.0
2015-03-10,5042080.93,3980962.03,0.7895474279902128,2015,0.0
2015-03-11,6098020.8,4928286.75,0.8081780813210739,2015,0.0
2015-03-12,4869770.72,3760439.95,0.7722006160487163,2015,0.0
2015-03-13,3474969.89,2712283.16,0.7805199025767674,2015,0.0
2015-03-14,4711284.42,3671123.8,0.7792193110684665,2015,0.0
2015-03-15,5040735.75,4008157.53,0.7951532730117821,2015,0.0
2015-03-16,5602879.7,4422966.9,0.7894095780782158,2015,0.0
2015-03-17,5692241.74,4623906.32,0.8123172787106544,2015,0.0
2015-03-18,6793794.72,5583548.33,0.8218600296477607,2015,0.0
2015-03-19,6012381.06,5053767.27,0.8405600409498994,2015,0.0
2015-03-20,4887915.96,4122124.89,0.8433297388361808,2015,0.0
2015-03-21,4566270.71,4002288.11,0.876489451498157,2015,0.0
2015-03-22,5271032.0,4721422.49,0.8957301890787231,2015,0.0
2015-03-23,5172623.98,4663072.48,0.9014907130365196,2015,0.0
2015-03-24,6187718.83,5662250.07,0.9150787593236521,2015,0.0
2015-03-25,6763449.95,6062883.43,0.8964187618480122,2015,0.0
2015-03-26,6983791.47,6190732.25,0.8864428837248773,2015,0.0
2015-03-27,5007891.27,4516109.24,0.9017985807826855,2015,0.0
2015-03-28,5941997.22,5296480.62,0.8913636987531274,2015,0.0
2015-03-29,6087900.7,5431213.47,0.8921324012397245,2015,0.0
2015-03-30,14251354.04,12890205.46,0.9044898768089268,2015,0.0
2015-03-31,14813965.34,13306811.36,0.8982612726971588,2015,0.0
2015-04-01,13697879.88,12323133.99,0.8996380533306297,2015,0.0
2015-04-02,11638587.41,10494545.99,0.9017027256231261,2015,0.0
2015-04-03,10239965.04,9205352.56,0.8989632800543235,2015,0.0
2015-04-04,4214414.51,3835706.41,0.9101398072967437,2015,0.0
2015-04-05,4549233.48,4060392.25,0.8925442644020987,2015,0.0
2015-04-06,5947351.85,5501604.96,0.9250511990475223,2015,0.0
2015-04-07,6969771.13,6115686.29,0.8774586964091603,2015,0.0
2015-04-08,6923568.08,6092200.11,0.8799220343623746,2015,0.0
2015-04-09,5334934.77,4630574.68,0.8679721270518928,2015,0.0
2015-04-10,5286341.9,4755107.84,0.8995081910990281,2015,0.0
2015-04-11,7223512.23,6692976.84,0.9265543722904446,2015,0.0
2015-04-12,6941143.47,6173613.48,0.8894231197903767,2015,0.0
2015-04-13,8008850.6,7198672.06,0.8988395987808787,2015,0.0
2015-04-14,9764966.49,8525033.47,0.8730222964646344,2015,0.0
2015-04-15,8464241.45,7283839.1,0.8605424529802372,2015,0.0
2015-04-16,6025485.77,5033699.98,0.8354015214942581,2015,0.0
2015-04-17,6481493.13,5294636.04,0.816885235208141,2015,0.0
2015-04-18,7432727.07,5745887.3,0.7730523730908364,2015,0.0
2015-04-19,6854069.17,5371424.19,0.7836839776158839,2015,0.0
2015-04-20,8942873.22,6952833.82,0.7774720326405342,2015,0.0
2015-04-21,11246554.8,8986101.87,0.7990092992744764,2015,0.0
2015-04-22,9099886.14,7216624.95,0.7930456314478678,2015,0.0
2015-04-23,7548994.85,5939101.06,0.7867406426962922,2015,0.0
2015-04-24,6578500.68,5143109.11,0.7818056666979019,2015,0.0
2015-04-25,9981817.81,7741342.2,0.7755443294351212,2015,0.0
2015-04-26,8486257.42,6790371.72,0.8001609406753065,2015,0.0
2015-04-27,11233528.64,8990933.6,0.800365930255019,2015,0.0
2015-04-28,14371525.01,11368208.46,0.7910231135589139,2015,0.0
2015-04-29,15294818.22,12456433.34,0.8144217970313347,2015,0.0
2015-04-30,14911130.64,11744026.43,0.7876013371176526,2015,0.0
2015-05-01,11462217.29,9026019.09,0.7874583827576349,2015,0.0
2015-05-02,8951414.69,7003240.14,0.7823612671887062,2015,0.0
2015-05-03,7902349.85,6325430.88,0.8004493600090358,2015,0.0
2015-05-04,4063632.19,3220456.05,0.7925067770466696,2015,0.0
2015-05-05,4993358.48,3895803.59,0.7801970568714305,2015,0.0
2015-05-06,5912157.02,4721080.32,0.7985377086618719,2015,0.0
2015-05-07,6417545.13,5062352.65,0.7888300818228917,2015,0.0
2015-05-08,4654167.53,3561342.38,0.7651942816935943,2015,0.0
2015-05-09,4178643.57,3269969.19,0.7825432189230727,2015,0.0
2015-05-10,5135747.06,3949880.44,0.769095594828613,2015,0.0
2015-05-11,6740124.2,5364204.35,0.7958613507448423,2015,0.0
2015-05-12,6877097.83,5464941.46,0.7946580948958232,2015,0.0
2015-05-13,8472230.27,6752088.25,0.7969670364023286,2015,0.0
2015-05-14,8373161.73,6566657.69,0.7842506691913618,2015,0.0
2015-05-15,6454103.0,5103049.75,0.7906675412524405,2015,0.0
2015-05-16,6409003.84,5140481.43,0.802071828685314,2015,0.0
2015-05-17,6593507.34,5168476.45,0.7838736174061801,2015,0.0
2015-05-18,7049312.68,5707463.8,0.8096482677230314,2015,0.0
2015-05-19,8167385.27,6584434.28,0.8061863206313519,2015,0.0
2015-05-20,10886447.11,8610088.68,0.7908997851182322,2015,0.0
2015-05-21,9585349.34,7629673.54,0.7959724021910296,2015,0.0
2015-05-22,6849849.55,5526949.11,0.8068716063990049,2015,0.0
2015-05-23,5769728.11,4699867.99,0.8145735640218928,2015,0.0
2015-05-24,7759286.87,6115304.75,0.7881271632891697,2015,0.0
2015-05-25,6648911.62,5479719.27,0.8241528212703179,2015,0.0
2015-05-26,7250067.07,5753775.74,0.7936168982227084,2015,0.0
2015-05-27,11264269.11,8911794.91,0.7911560726197885,2015,0.0
2015-05-28,10886440.76,8702126.28,0.7993545798709697,2015,0.0
2015-05-29,7443400.33,6010039.49,0.8074319831726692,2015,0.0
2015-05-30,14386454.27,11671007.33,0.8112497430543044,2015,0.0
2015-05-31,12847323.1,10142347.13,0.7894521723361967,2015,0.0
2015-06-01,12707400.56,9938849.85,0.7821308380948684,2015,0.0
2015-06-02,10370270.22,8221123.6,0.7927588602411557,2015,0.0
2015-06-03,12915899.82,10182209.97,0.7883469299005449,2015,0.0
2015-06-04,4389371.3,3612066.24,0.8229119828618737,2015,0.0
2015-06-05,4689415.18,3666593.72,0.781887203256761,2015,0.0
2015-06-06,4504545.31,3683127.75,0.817646953583424,2015,0.0
2015-06-07,4737477.49,3636812.14,0.7676684792015761,2015,0.0
2015-06-08,5997977.12,4767036.54,0.7947740454201666,2015,0.0
2015-06-09,7149148.38,5741574.05,0.8031130065872265,2015,0.0
2015-06-10,7033422.25,5437275.2,0.7730625301218053,2015,0.0
2015-06-11,5174085.58,4188520.67,0.8095190164983703,2015,0.0
2015-06-12,6351066.12,4900508.38,0.7716040562966143,2015,0.0
2015-06-13,5087923.97,3913528.15,0.76917976233045,2015,0.0
2015-06-14,7257781.25,5645520.63,0.7778576448553062,2015,0.0
2015-06-15,7185781.7,5677039.63,0.7900378646348246,2015,0.0
2015-06-16,7904688.49,6283325.81,0.7948859487567231,2015,0.0
2015-06-17,8476249.0,6775868.17,0.7993946579436257,2015,0.0
2015-06-18,6561476.72,5174441.56,0.7886092995236597,2015,0.0
2015-06-19,5300940.37,4147889.8,0.782481882549454,2015,0.0
2015-06-20,5709630.01,4391167.7,0.7690809548620823,2015,0.0
2015-06-21,5755437.59,4546815.45,0.7900034322151341,2015,0.0
2015-06-22,8091120.75,6486078.97,0.8016292390643163,2015,0.0
2015-06-23,8014615.36,6549729.21,0.8172231499329246,2015,0.0
2015-06-24,8106694.48,6848465.28,0.8447913384297171,2015,0.0
2015-06-25,6395417.81,5471074.95,0.8554679479181675,2015,0.0
2015-06-26,5791488.27,5164656.66,0.8917667478932838,2015,0.0
2015-06-27,5907901.77,5761761.16,0.9752635342141107,2015,0.0
2015-06-28,7048110.81,6755443.51,0.9584757805474968,2015,0.0
2015-06-29,10266326.47,10003747.48,0.9744232768393541,2015,0.0
2015-06-30,10954727.42,10628217.87,0.9701946440580627,2015,0.0
2015-07-01,9503954.04,9190648.76,0.9670342176865158,2015,0.0
2015-07-02,8552727.69,8154787.16,0.9534720916620228,2015,0.0
2015-07-03,6047919.06,5867150.51,0.9701106201642851,2015,0.0
2015-07-04,1184319.43,1068025.58,0.9018053347313572,2015,0.0
2015-07-05,2966146.59,2810871.75,0.9476509891576196,2015,0.0
2015-07-06,2490899.57,2437063.72,0.9783869849076253,2015,0.0
2015-07-07,4185006.32,3947428.34,0.9432311538301333,2015,0.0
2015-07-08,4333446.86,4256271.94,0.9821908696487396,2015,0.0
2015-07-09,6011409.46,5756814.71,0.9576480770950512,2015,0.0
2015-07-10,3936544.23,3750891.91,0.952838756748835,2015,0.0
2015-07-11,3965266.87,3859812.43,0.973405462114584,2015,0.0
2015-07-12,4444033.83,4308843.11,0.9695792774826829,2015,0.0
2015-07-13,4008119.02,3879117.89,0.9678150450731875,2015,0.0
2015-07-14,4541662.42,4427340.58,0.9748281951788041,2015,0.0
2015-07-15,6195528.74,5945270.24,0.9596065952556617,2015,0.0
2015-07-16,5351713.45,5204783.4,0.9725452322190382,2015,0.0
2015-07-17,3953465.4,3879500.64,0.9812911578788575,2015,0.0
2015-07-18,4352743.94,4230281.82,0.9718655354672666,2015,0.0
2015-07-19,4734057.3,4244345.55,0.8965555930216561,2015,0.0
2015-07-20,4593431.52,3967198.09,0.8636676246781186,2015,0.0
2015-07-21,6205610.6,5212906.4,0.8400311808156317,2015,0.0
2015-07-22,7003315.42,5699625.87,0.8138468037185737,2015,0.0
2015-07-23,6241579.84,5041557.0,0.8077373244015092,2015,0.0
2015-07-24,4815209.73,3864863.25,0.8026365343799884,2015,0.0
2015-07-25,4869837.46,3980424.09,0.8173628222080331,2015,0.0
2015-07-26,5323996.74,4436550.96,0.8333121105554997,2015,0.0
2015-07-27,5603376.79,4431670.86,0.7908928894285548,2015,0.0
2015-07-28,6826651.55,5538901.92,0.8113643825866578,2015,0.0
2015-07-29,9470985.24,7602775.68,0.802743905448215,2015,0.0
2015-07-30,10296776.67,9762134.91,0.9480767839164953,2015,0.0
2015-07-31,8227312.7,8001039.19,0.972497276054671,2015,0.0
2015-08-01,7969399.16,8307674.69,1.042446804735026,2015,0.0
2015-08-02,5808782.79,6999844.19,1.205044919574278,2015,0.0
2015-08-03,4720575.96,6451104.36,1.3665926392592145,2015,0.0
2015-08-04,2658117.34,3894709.67,1.4652135973801668,2015,0.0
2015-08-05,2978173.12,4001425.35,1.3435838645941443,2015,0.0
2015-08-06,2558707.18,3656184.22,1.4289185759817973,2015,0.0
2015-08-07,1981109.04,2648627.83,1.3369419736734935,2015,0.0
2015-08-08,1709563.14,2428463.02,1.4205167175048008,2015,0.0
2015-08-09,2122689.02,2864218.57,1.3493349911425083,2015,0.0
2015-08-10,2341717.61,3233525.06,1.380834754024846,2015,0.0
2015-08-11,2434219.28,3451194.49,1.4177829082020912,2015,0.0
2015-08-12,3555473.95,4878289.67,1.3720504603893946,2015,0.0
2015-08-13,2921138.79,3979730.24,1.362389987639033,2015,0.0
2015-08-14,2842163.51,3979723.24,1.4002442948822464,2015,0.0
2015-08-15,2655077.08,3723026.61,1.4022292000652574,2015,0.0
2015-08-16,2851597.29,3843042.72,1.347680730893106,2015,0.0
2015-08-17,2804909.03,3580539.39,1.2765260305073067,2015,0.0
2015-08-18,3797369.86,5081331.41,1.3381186445715352,2015,0.0
2015-08-19,3996506.07,5388360.8,1.3482678884058346,2015,0.0
2015-08-20,3542649.14,4967122.51,1.402092703428147,2015,0.0
2015-08-21,2826694.43,4029608.29,1.4255549688121045,2015,0.0
2015-08-22,2330134.4,3196044.6,1.3716138433903213,2015,0.0
2015-08-23,2980880.01,4035327.45,1.3537369623945381,2015,0.0
2015-08-24,2905862.72,4140352.34,1.42482723340764,2015,0.0
2015-08-25,3470416.25,4713031.14,1.3580593221346287,2015,0.0
2015-08-26,4027164.09,5549423.27,1.377997803412078,2015,0.0
2015-08-27,3564052.29,4867784.09,1.3658004131022443,2015,0.0
2015-08-28,8506950.72,11044258.41,1.2982628880210556,2015,0.0
2015-08-29,7794439.44,10361751.16,1.32937733877627,2015,0.0
2015-08-30,7344062.69,9260104.74,1.260896744877868,2015,0.0
2015-08-31,7854391.23,10070785.58,1.2821853769563245,2015,0.0
2015-09-01,6760812.85,8154672.78,1.206167506914498,2015,0.0
2015-09-02,2200298.26,2129220.78,0.967696434027994,2015,0.0
2015-09-03,2827263.54,2604249.38,0.9211201372476228,2015,0.0
2015-09-04,3174821.93,2868467.84,0.9035051109149922,2015,0.0
2015-09-05,4060108.04,3677521.7,0.9057694188847251,2015,0.0
2015-09-06,5806076.99,5165364.57,0.8896479634866158,2015,0.0
2015-09-07,5427754.58,4736445.82,0.8726344845164316,2015,0.0
2015-09-08,4280040.71,3769505.38,0.880717178972814,2015,0.0
2015-09-09,3647303.9,3266493.41,0.8955912365843713,2015,0.0
2015-09-10,3721441.58,3354394.08,0.9013695386291675,2015,0.0
2015-09-11,5440903.55,4839456.19,0.8894581838341906,2015,0.0
2015-09-12,4950740.04,4404176.85,0.8895996991189219,2015,0.0
2015-09-13,6063850.75,5333297.85,0.879523271577883,2015,0.0
2015-09-14,5951627.11,5241870.86,0.8807458469957806,2015,0.0
2015-09-15,4289955.17,3759560.12,0.8763634982227565,2015,0.0
2015-09-16,4578098.38,4047593.29,0.8841210812948935,2015,0.0
2015-09-17,4322042.75,3890293.3,0.9001052338040848,2015,0.0
2015-09-18,4626830.39,4125549.97,0.8916579217851988,2015,0.0
2015-09-19,4866373.41,4338177.32,0.8914600164231952,2015,0.0
2015-09-20,5970375.19,5199616.34,0.8709027782222175,2015,0.0
2015-09-21,5429549.96,4922952.43,0.9066962209147809,2015,0.0
2015-09-22,3989413.65,3510644.34,0.8799900556814909,2015,0.0
2015-09-23,4492195.74,4136948.97,0.9209191249533575,2015,0.0
2015-09-24,4990183.49,4532817.65,0.9083468892643866,2015,0.0
2015-09-25,5455949.84,4738294.51,0.8684637228996225,2015,0.0
2015-09-26,6622087.86,5772363.74,0.871683351540431,2015,0.0
2015-09-27,9527329.68,8445286.43,0.8864274370318631,2015,0.0
2015-09-28,8161672.8,7449690.47,0.9127651466253339,2015,0.0
2015-09-29,7149980.42,6330231.0,0.885349417502321,2015,0.0
2015-09-30,6245594.21,5509034.08,0.8820672452877787,2015,0.0
2015-10-01,5328206.77,4579676.64,0.8595155626815136,2015,0.0
2015-10-02,2171539.56,1796561.55,0.8273215846917382,2015,0.0
2015-10-03,4071748.88,3247591.03,0.797591188875086,2015,0.0
2015-10-04,3492367.73,2871726.8,0.8222864892867395,2015,0.0
2015-10-05,4507541.9,3678096.41,0.8159871813948085,2015,0.0
2015-10-06,4188998.54,3415837.46,0.8154305682808856,2015,0.0
2015-10-07,3426493.43,2803278.62,0.8181187786488766,2015,0.0
2015-10-08,3233949.18,2641121.98,0.8166862968452707,2015,0.0
2015-10-09,3267999.74,2663149.73,0.8149173628759223,2015,0.0
2015-10-10,3378102.79,2705337.11,0.8008451128273689,2015,0.0
2015-10-11,3286486.34,2566855.85,0.7810334760131697,2015,0.0
2015-10-12,4956524.37,4081540.58,0.8234682764204789,2015,0.0
2015-10-13,5498991.17,4432958.2,0.8061402651788583,2015,0.0
2015-10-14,3411355.27,2666618.8,0.78168897371982,2015,0.0
2015-10-15,3768908.71,2948986.13,0.782450931267051,2015,0.0
2015-10-16,3821540.36,2987369.39,0.7817186549352576,2015,0.0
2015-10-17,3662021.88,2894880.7,0.790514310089267,2015,0.0
2015-10-18,4235369.07,3332133.13,0.7867397326958332,2015,0.0
2015-10-19,6150586.07,4953145.42,0.8053127561549593,2015,0.0
2015-10-20,5151254.9,4073078.24,0.7906963097477471,2015,0.0
2015-10-21,3861128.76,3112793.66,0.8061874787102413,2015,0.0
2015-10-22,3503062.58,2822517.81,0.8057286290329418,2015,0.0
2015-10-23,4220053.16,3535441.18,0.8377717166008402,2015,0.0
2015-10-24,3836294.44,2963519.26,0.7724952571680082,2015,0.0
2015-10-25,4371735.18,3592252.8,0.8216995431091048,2015,0.0
2015-10-26,5670407.54,4548016.77,0.8020617103651777,2015,0.0
2015-10-27,5227347.01,4220293.85,0.8073490896867013,2015,0.0
2015-10-28,7029977.95,5631491.38,0.8010681427528517,2015,0.0
2015-10-29,7420192.54,6015934.85,0.8107518528083908,2015,0.0
2015-10-30,7246849.63,5898873.81,0.813991473699172,2015,0.0
2015-10-31,5833943.99,4766615.28,0.8170485160931413,2015,0.0
2015-11-01,5794071.48,4691433.96,0.8096955614361872,2015,0.0
2015-11-02,2770297.66,2300656.83,0.830472791144039,2015,0.0
2015-11-03,2095237.3,1642341.12,0.7838449229593231,2015,0.0
2015-11-04,2658412.16,2230527.42,0.8390449959422394,2015,0.0
2015-11-05,2550367.78,2095931.27,0.8218153030462141,2015,0.0
2015-11-06,3113759.4,2524846.93,0.8108677022380085,2015,0.0
2015-11-07,2523233.52,2111797.74,0.8369410612458891,2015,0.0
2015-11-08,4183206.42,3467217.26,0.8288420201841247,2015,0.0
2015-11-09,3409517.01,2730600.71,0.8008761070823929,2015,0.0
2015-11-10,3237404.66,2600539.96,0.8032792415885384,2015,0.0
2015-11-11,2928494.89,2445001.94,0.8349005314467186,2015,0.0
2015-11-12,3900732.76,3072175.13,0.7875892349005729,2015,0.0
2015-11-13,3144926.75,2547598.28,0.8100660150510659,2015,0.0
2015-11-14,4369752.69,3445998.98,0.7886027481340139,2015,0.0
2015-11-15,4297274.47,3488973.66,0.8119038437868271,2015,0.0
2015-11-16,4316238.63,3541079.15,0.8204085671695126,2015,0.0
2015-11-17,3035948.85,2418023.08,0.7964637085371185,2015,0.0
2015-11-18,3208924.12,2787131.03,0.8685562281229634,2015,0.0
2015-11-19,2934934.24,2722267.8,0.9275396235112919,2015,0.0
2015-11-20,3389498.76,3170548.9,0.9354034695088663,2015,0.0
2015-11-21,2291920.41,2320486.62,1.0124638752180752,2015,0.0
2015-11-22,3070301.17,3152837.2,1.026882063169067,2015,0.0
2015-11-23,2329823.55,2370762.85,1.0175718457305492,2015,0.0
2015-11-24,1994420.05,2017128.44,1.01138596154807,2015,0.0
2015-11-25,1994246.64,2069297.94,1.037633910718285,2015,0.0
2015-11-26,3361942.92,3392781.25,1.0091727702503646,2015,0.0
2015-11-27,5242225.8,5137790.23,0.9800780099933888,2015,0.0
2015-11-28,5114979.4,5281806.7,1.032615439272346,2015,0.0
2015-11-29,5018236.03,4955536.7,0.9875057032739849,2015,0.0
